year,location,languages
2014,Italy,C#;Java;PHP
2014,France,Java;JavaScript;SQL;html
2014,United Kingdom,Java;JavaScript;SQL
2014,Iceland,Python
2014,United Kingdom,Java;JavaScript
2014,Italy,C#;SQL
2014,Uruguay,C;C++;C#;Java;JavaScript;Ruby;SQL
2014,Ireland,C++;Java;JavaScript;PHP;SQL;Android SDK
2014,Sri Lanka,C#;JavaScript;SQL
2014,India,C;Python;SQL;Tcl/Tk
2014,Belarus,C;C++;C#;Python
2014,Slovenia,C#;JavaScript;PHP;SQL
2014,Germany,C#
2014,United Kingdom,C++;JavaScript;Node.js;PHP;Python;Ruby
2014,Belarus,JavaScript;PHP
2014,India,C#;JavaScript;SQL
2014,Switzerland,C#;JavaScript;SQL
2014,India,C;Java;Objective-C
2014,Netherlands,C#;JavaScript
2014,India,JavaScript;PHP;SQL
2014,India,C;C++;Java;LabVIEW
2014,United Kingdom,JavaScript;PHP;SQL
2014,Pakistan,JavaScript;PHP
2014,United Kingdom,C;JavaScript;Node.js;Objective-C;PHP;Ruby;SQL
2014,Netherlands,C#;JavaScript;SQL
2014,India,C;Java
2014,India,Objective-C
2014,Germany,C#;Java;JavaScript;Objective-C;SQL
2014,India,Java;PHP;SQL;android
2014,Germany,C++;Python
2014,South Africa,C++;Java;JavaScript;Ruby;Haskell
2014,India,Java;PHP;SQL
2014,Ukraine,JavaScript;PHP;SQL
2014,Netherlands,JavaScript;PHP;SQL
2014,India,C;C++;Java;JavaScript;PHP;SQL
2014,Germany,C#
2014,Russia,C#;JavaScript
2014,France,C#
2014,India,JavaScript;PHP;SQL;jQuery
2014,Czech Republic,PHP;SQL
2014,India,JavaScript;Node.js;PHP;SQL;jquery
2014,Australia,C++;C#;Java;JavaScript;SQL
2014,Brazil,C++;Java
2014,India,Java;JavaScript;SQL
2014,United Kingdom,JavaScript
2014,South Africa,C#;JavaScript
2014,United Kingdom,C#;JavaScript;SQL
2014,Croatia,PHP;SQL
2014,Israel,C++;C#
2014,Spain,Java;VB.NET
2014,Austria,C#;VBA
2014,France,C;JavaScript;Node.js;Python;SQL
2014,Switzerland,Java;Python;XSLT
2014,United States,C++
2014,India,Java;PHP
2014,United Kingdom,C#;Java;VBS
2014,Latvia,C;C++;Objective-C
2014,Australia,SQL
2014,United Kingdom,C#;JavaScript
2014,United Kingdom,C#;JavaScript;Node.js;PHP;Ruby
2014,United Kingdom,C#;JavaScript
2014,Russia,C#;F#
2014,India,C#
2014,United Kingdom,C#;JavaScript;PHP;SQL
2014,United Kingdom,C;Python;SQL
2014,India,C++;Java;JavaScript;PHP;Python;SQL;Scheme
2014,Germany,Objective-C;Perl
2014,India,C#;Java;JavaScript
2014,Belgium,C#;Java;JavaScript;SQL
2014,United Kingdom,C#;Java;JavaScript;Objective-C;SQL
2014,France,C#;JavaScript;SQL
2014,Sri Lanka,JavaScript;PHP;SQL
2014,United Kingdom,C#;JavaScript;SQL
2014,India,C;C++;Java
2014,France,PHP;Python
2014,Germany,C;Java;D
2014,Germany,C++;C#;JavaScript
2014,Ukraine,C#;JavaScript;SQL
2014,Germany,SQL;Delphi
2014,United Kingdom,C#;JavaScript;SQL
2014,India,C#;JavaScript;SQL
2014,Spain,JavaScript;PHP
2014,India,C#;JavaScript;SQL
2014,United Kingdom,C#;SQL
2014,Poland,C#;Python;bash
2014,France,C;C++
2014,Sweden,C#;PHP;Python
2014,United Kingdom,Ruby
2014,United Kingdom,C++;Java;JavaScript;PHP;Python;SQL
2014,France,Java;JavaScript
2014,Turkey,Java;Objective-C
2014,Australia,C#;JavaScript;Python
2014,Brazil,C#;JavaScript;PHP;SQL
2014,India,Java;Python;SQL
2014,United Kingdom,C#;JavaScript;SQL
2014,Switzerland,C++;Java;JavaScript;SQL
2014,Greece,C#;JavaScript;SQL
2014,Russia,C++;C#
2014,Japan,C;Java;JavaScript;Objective-C;Ruby;SQL
2014,Germany,C++;C#
2014,United Kingdom,C#;JavaScript;SQL;VB6
2014,India,C++;C#;JavaScript;Objective-C
2014,United Kingdom,C++;Objective-C
2014,India,C++;C#;JavaScript;Objective-C;SQL;Jquery
2014,India,JavaScript;PHP;SQL
2014,Denmark,C#;JavaScript;Node.js
2014,South Africa,C;C++;Python
2014,Switzerland,Java
2014,Germany,Java;SQL
2014,Switzerland,C#;Java;SQL;Bash; VBA
2014,India,JavaScript;Python
2014,India,Java;Python
2014,United Kingdom,Java;JavaScript;PHP;SQL
2014,Australia,SQL;Delphi
2014,Germany,C++;JavaScript;Node.js;PHP
2014,Germany,C++;Java
2014,Netherlands,C;C++;Java;PHP;Ruby
2014,India,Objective-C
2014,Japan,Python;Vim
2014,Sri Lanka,C#;Java;JavaScript;SQL;PLSQL
2014,Indonesia,JavaScript;PHP;SQL
2014,France,Java;JavaScript;PHP;SQL
2014,Germany,Java;JavaScript;Python
2014,India,Java
2014,Italy,Java;JavaScript;Node.js;Ruby;SQL
2014,Sri Lanka,C;C++;Java;Python
2014,South Africa,JavaScript;PHP;Python;SQL
2014,United Kingdom,JavaScript;Python;SQL
2014,Indonesia,JavaScript;Node.js;Ruby
2014,India,Objective-C
2014,Germany,C;C#;JavaScript;PHP;SQL;Tcl
2014,India,C;Java;JavaScript;Objective-C;SQL
2014,Macedonia [FYROM],C#;JavaScript;SQL
2014,France,Java;JavaScript;SQL
2014,Australia,PHP;SQL
2014,Austria,Java;JavaScript;Node.js
2014,Finland,C#;JavaScript;Node.js;SQL
2014,India,JavaScript;Node.js;PHP;SQL
2014,India,Java;JavaScript;Groovy
2014,Ireland,C#;JavaScript
2014,United Kingdom,C#;JavaScript;Node.js;SQL;VB.NET
2014,United Kingdom,C#;Java;JavaScript
2014,Ukraine,C;C++;C#;Python
2014,Spain,Java;JavaScript;Node.js;PHP;Python;SQL
2014,Italy,Java;JavaScript
2014,India,C;C++;Java;JavaScript;Objective-C;SQL
2014,Denmark,C#;Java;JavaScript
2014,United Kingdom,JavaScript;Python;SQL
2014,Russia,C#;JavaScript
2014,India,C;C++;Python
2014,Canada,C;Python;Lua
2014,Netherlands,C#;JavaScript;Typescript
2014,Austria,JavaScript;PHP;Python
2014,India,C;C++;Java;JavaScript;SQL;oracle
2014,France,Python;Ruby;SQL
2014,Finland,C#;JavaScript;SQL
2014,Kazakhstan,JavaScript;PHP;SQL
2014,Italy,JavaScript;PHP;SQL
2014,India,Objective-C
2014,Hong Kong,C#;Java;JavaScript;PHP
2014,Netherlands,Java;JavaScript;SQL
2014,India,Java;PHP
2014,Germany,Java;SQL
2014,France,JavaScript;Python;Scala
2014,Austria,C#;JavaScript;Node.js;SQL
2014,Austria,JavaScript;PHP
2014,Egypt,C;C++;C#;JavaScript;SQL
2014,United Kingdom,C#;Java;JavaScript;Node.js;SQL;VB.NET; VBScript
2014,Germany,C#;JavaScript;SQL
2014,Switzerland,Java;JavaScript;Objective-C;PHP
2014,France,JavaScript;PHP;Ruby;SQL
2014,Greece,Java;JavaScript;PHP;SQL
2014,Switzerland,C#;Java;SQL
2014,France,C;C++;C#;JavaScript
2014,Russia,JavaScript;PHP;SQL
2014,Croatia,C;C++;C#;JavaScript;Node.js
2014,India,JavaScript;PHP;Ruby
2014,Belarus,JavaScript;Ruby;SQL
2014,India,PHP
2014,United Kingdom,C#;Java;JavaScript;SQL
2014,India,Java;JavaScript
2014,India,JavaScript;PHP;SQL;HTML; CSS
2014,United Kingdom,C++;Python
2014,India,Java
2014,France,Java;JavaScript;SQL
2014,India,Java;JavaScript;SQL
2014,Turkey,Java;JavaScript
2014,India,JavaScript;PHP;SQL
2014,Italy,C;C++;Java;JavaScript;Node.js;Ruby;SQL
2014,India,C#;Java;SQL
2014,Bangladesh,C#;JavaScript;PHP
2014,United Kingdom,C#;JavaScript;JQ
2014,Israel,C++;C#;JavaScript
2014,Iran,C
2014,United Kingdom,Java;Python
2014,Slovenia,C#;Java;JavaScript;SQL
2014,India,Java;SQL
2014,United States,C;MATLAB
2014,United Kingdom,C#;Java;JavaScript;SQL;Clojure
2014,Russia,C++;C#
2014,Israel,Java;JavaScript;SQL;Nolio
2014,United Kingdom,C++;C#;JavaScript;Python
2014,Cyprus,Java;JavaScript;SQL
2014,Ireland,Java;JavaScript;Ruby;SQL
2014,Australia,Python
2014,Sweden,C#;JavaScript;SQL
2014,Norway,C#
2014,Australia,Python;Pascal
2014,United States,C#;JavaScript;Node.js;Objective-C;PHP;Python;SQL
2014,Lithuania,R
2014,Saudi Arabia,C#;JavaScript;SQL
2014,Italy,C;C++;C#;Java;JavaScript;SQL
2014,India,Java;JavaScript
2014,India,C;C++;Java;JavaScript;PHP;SQL
2014,United Kingdom,C#;Java;JavaScript;SQL;ABAP
2014,Germany,C++;C#
2014,India,C;Python
2014,Ireland,C#;Objective-C;SQL
2014,Germany,Java;JavaScript;PHP;SQL
2014,Italy,C++;C#;JavaScript;SQL
2014,India,C#
2014,Germany,Java;JavaScript;PHP;SQL
2014,Austria,Java;ActionScript
2014,Poland,Java;SQL
2014,United States,JavaScript;Node.js;Objective-C;PHP;Ruby;SQL;MongoDB
2014,Belgium,C#;Java;JavaScript
2014,Spain,Java;JavaScript;SQL;Polymita BPM
2014,Italy,C#;Java;SQL
2014,Germany,C;Java;JavaScript;Ruby
2014,France,Go; bash
2014,United Kingdom,C#;JavaScript;Objective-C;SQL
2014,United Kingdom,C#;SQL
2014,United Kingdom,C#
2014,United Kingdom,C#;SQL
2014,United Kingdom,C#;JavaScript;SQL
2014,France,C++;C#;Java;JavaScript;Objective-C;PHP;SQL;F#
2014,United Kingdom,C#;PHP
2014,United Kingdom,C#;JavaScript;SQL
2014,India,C;C++;Java;Objective-C
2014,Belgium,JavaScript;PHP;SQL;Delphi
2014,India,JavaScript;PHP;SQL
2014,Poland,JavaScript;PHP;SQL
2014,France,C#;SQL
2014,Italy,C++;Ruby
2014,India,Java
2014,Armenia,C++;C#;Java;Node.js;Ruby
2014,Finland,C;Java;JavaScript;PHP;SQL
2014,United States,Java;JavaScript;Node.js;PHP;Python;Ruby;SQL
2014,Russia,C#;Java;JavaScript;SQL
2014,Poland,Java;SQL
2014,United Kingdom,JavaScript;PHP;SQL
2014,India,Java
2014,France,C#;SQL
2014,United Kingdom,JavaScript;PHP;SQL
2014,United Kingdom,JavaScript;Node.js;Python
2014,India,C;C++;Java;JavaScript;Python;SQL
2014,Netherlands,Java;JavaScript;SQL
2014,Pakistan,C;C++;JavaScript;PHP;SQL
2014,Switzerland,C;Java;JavaScript;Objective-C;PHP;SQL
2014,Sweden,Java;JavaScript;PHP;SQL
2014,United Kingdom,C#;JavaScript
2014,Israel,C++;Java;JavaScript;SQL
2014,United Kingdom,JavaScript;PHP;SQL
2014,United Kingdom,C#;Java;Ruby;SQL;VBA
2014,United Kingdom,C;Objective-C
2014,Lebanon,Java;Objective-C;PHP;SQL
2014,Romania,C#;JavaScript
2014,France,Java;JavaScript;Node.js;SQL
2014,United States,Java;JavaScript;SQL
2014,United Kingdom,C#;Java;JavaScript;SQL
2014,Romania,Java;JavaScript;PHP;SQL
2014,Italy,C#;Java;JavaScript;SQL
2014,Latvia,JavaScript;PHP;SQL
2014,Switzerland,Java;Python
2014,India,C;C++;Java;JavaScript;SQL
2014,India,C#;JavaScript;PHP;jQuery
2014,Spain,jQuery-Mobile
2014,Germany,Java;PHP;Python;SQL
2014,Spain,Java;JavaScript;Node.js;Python;SQL;clojure; scala
2014,United Kingdom,C#;JavaScript;SQL
2014,India,JavaScript;Ruby
2014,Germany,Java;JavaScript;SQL
2014,Spain,Java;JavaScript;SQL
2014,United Kingdom,Java;Objective-C;PHP;Ruby;SQL
2014,India,Java;Python
2014,Netherlands,C;C++;C#;Java;Assembly
2014,United Kingdom,C#;SQL
2014,United Kingdom,C;C++;C#;JavaScript;Node.js;Objective-C;SQL
2014,Sweden,Java;JavaScript
2014,Vietnam,C#
2014,United Kingdom,C++;JavaScript;PHP;SQL
2014,Italy,Java;JavaScript;SQL;AngularJS
2014,Hungary,JavaScript;Node.js;Objective-C
2014,France,JavaScript;PHP;SQL
2014,Canada,C++;Java
2014,Russia,JavaScript;PHP;Python;SQL
2014,Greece,C#;JavaScript;SQL
2014,Slovenia,C#;JavaScript;SQL;VB Script
2014,Italy,C++;JavaScript;Python;Ruby
2014,China,C;C++;LISP
2014,United Kingdom,C#
2014,India,C;JavaScript;Python
2014,Italy,C#;JavaScript;Node.js;SQL
2014,Netherlands,C#;Java;JavaScript;Python;SQL
2014,India,Java;JavaScript
2014,Hungary,Python
2014,Germany,C++;JavaScript;PHP;SQL
2014,France,C#;SQL
2014,Russia,C;C++;C#;Java;JavaScript;Node.js;Objective-C
2014,Philippines,Python;SQL;VBA
2014,United Kingdom,C#;JavaScript;SQL
2014,Netherlands,SQL;MATLAB
2014,Singapore,Java;Python
2014,Czech Republic,C#;JavaScript;SQL
2014,Pakistan,C#;Java;PHP;HTML / CSS
2014,India,JavaScript;PHP;SQL
2014,France,Java;SQL
2014,United Kingdom,C#;JavaScript;Python
2014,Germany,C;C#
2014,France,Java;JavaScript;PHP;SQL
2014,France,C#;JavaScript;SQL
2014,United Kingdom,C;C#;JavaScript;Node.js;Python
2014,United Kingdom,C#;JavaScript;Ruby;T-SQL
2014,India,Java;Objective-C
2014,Germany,C#;SQL;Subversion
2014,India,C;C++;JavaScript;PHP;SQL
2014,Netherlands,C#;SQL
2014,Malaysia,C#;Java;JavaScript;SQL
2014,Spain,C++;Java;JavaScript;SQL
2014,France,Java;Objective-C;PHP;SQL
2014,China,C;Objective-C
2014,Hungary,C;C++;JavaScript;PHP;SQL
2014,Germany,Java
2014,India,Java;HTML;CSS
2014,United States,C;C++;Tcl
2014,South Africa,C#;Python;SQL;Excel VBA; Matlab
2014,United Kingdom,PHP;Ruby;SQL
2014,New Zealand,C#;Python;SQL;Delphi; VB.Net
2014,Bangladesh,C;C#;PHP
2014,Israel,C;Java
2014,Germany,C;C++
2014,Thailand,C#;JavaScript;SQL
2014,United Kingdom,C#;JavaScript;SQL
2014,India,C;Java;JavaScript;Node.js;PHP;Python;Ruby;SQL
2014,India,C;C++;Java
2014,Switzerland,C#;JavaScript
2014,Germany,Java;JavaScript;Ruby;SQL
2014,United States,JavaScript;PHP;Python
2014,Poland,Java;Objective-C
2014,United Kingdom,C;VB.NET
2014,Italy,Java
2014,Germany,Java;JavaScript;PHP;Python
2014,France,Java;JavaScript;PHP;SQL;Groovy
2014,Poland,C#
2014,United Kingdom,Verilog
2014,Italy,JavaScript;PHP
2014,Germany,C#;Python
2014,United Kingdom,C#;JavaScript;SQL
2014,India,SQL
2014,Turkey,C#;MATLAB; LabVIEW
2014,Hungary,C;Java;JavaScript;PHP;Ruby;SQL
2014,Spain,C#;JavaScript
2014,Finland,Python
2014,Russia,C#;Java;JavaScript;SQL
2014,Israel,Java;SQL
2014,Serbia,C#;JavaScript;SQL
2014,Hungary,C;Java;JavaScript;Node.js;PHP
2014,United States,C#;JavaScript;SQL
2014,India,Python;Ruby
2014,Russia,C#;Java;JavaScript;PHP;Ruby;SQL
2014,Italy,C;Java;Python
2014,Netherlands,C#;JavaScript;SQL
2014,Russia,JavaScript;Python;SQL
2014,Singapore,C;C++;PHP;SQL;vb.net
2014,France,JavaScript;PHP;SQL
2014,Indonesia,Java;Objective-C;PHP;SQL
2014,Poland,C++;C#;SQL
2014,United Kingdom,Java
2014,Germany,C#
2014,Spain,Java;JavaScript;SQL
2014,Lebanon,C#;SQL
2014,Israel,JavaScript;Objective-C
2014,Germany,Java;JavaScript;SQL
2014,Germany,C#
2014,United States,C#;JavaScript;SQL
2014,India,C;C++;C#
2014,Spain,C#;SQL
2014,Israel,C++;C#
2014,Switzerland,Java;Python;SQL;Scala
2014,China,C#;JavaScript;SQL
2014,Romania,C#;JavaScript
2014,Switzerland,Java;PHP
2014,Brazil,C#;Java;JavaScript;Ruby
2014,Poland,C#;Java;SQL
2014,Austria,C;Java;JavaScript
2014,United States,C++;Java
2014,Switzerland,JavaScript;PHP;SQL
2014,Russia,C#;SQL
2014,Italy,C;C++;PHP;SQL
2014,United States,C;Java;Objective-C;Ruby;SQL
2014,Israel,Java;JavaScript;SQL
2014,Turkey,C;C#;JavaScript;PHP;Python;SQL
2014,Pakistan,JavaScript;PHP;Ruby;SQL
2014,Germany,Python;Haskell
2014,Russia,Java;JavaScript;SQL
2014,New Zealand,C#;JavaScript;SQL
2014,Sweden,C;C++;Java;Python;SQL
2014,Ukraine,C#;nant; powershell
2014,Norway,C;JavaScript;Objective-C;Python;HTML; CSS
2014,Malaysia,Java;JavaScript;SQL;Asp.net
2014,India,C;C++;Java;Objective-C
2014,United Kingdom,C#;Java;JavaScript;SQL
2014,India,C;C++;Java;Objective-C
2014,Turkey,C#;JavaScript;Python
2014,Thailand,Ruby
2014,India,Java;JavaScript;PHP;SQL
2014,Netherlands,R
2014,Georgia,C#;Java;JavaScript;PHP;SQL
2014,Germany,Java
2014,Italy,Java;Python
2014,Other,C#;Java;JavaScript;Node.js;Python;SQL;Scala
2014,India,Objective-C;SQL
2014,India,JavaScript;html; css; jquery
2014,Germany,C;C++;Java;JavaScript
2014,India,Java;Android
2014,India,Java
2014,South Africa,Java;JavaScript;PHP;SQL
2014,Australia,C#
2014,India,C++;Java;SQL
2014,India,JavaScript;PHP;SQL
2014,Germany,C#;Java;JavaScript
2014,Romania,Java;SQL
2014,Romania,Java;SQL
2014,China,C++;C#;Java;Python
2014,India,PHP
2014,India,C++;C#;JavaScript;SQL
2014,India,Java;JavaScript;SQL
2014,Brazil,C++;Python
2014,India,Java;JavaScript;SQL
2014,India,C
2014,Canada,C#;JavaScript;SQL
2014,India,C#;JavaScript;Python;SQL
2014,Russia,C#;SQL
2014,Norway,C#;JavaScript
2014,Austria,C#;JavaScript;SQL;vb.net
2014,Indonesia,JavaScript;PHP;Python;SQL
2014,South Africa,C#;JavaScript;SQL
2014,Norway,C#;Java;JavaScript;SQL
2014,Germany,C#;WPF
2014,India,C#;JavaScript;SQL;Birst BI
2014,United Kingdom,Java;JavaScript;SQL
2014,Austria,C#;Java;Python
2014,Germany,Java;JavaScript;SQL
2014,Russia,JavaScript;Python
2014,India,JavaScript;SQL;vb.net
2014,Germany,C#;JavaScript;Node.js
2014,Hungary,C++;C#;Java;JavaScript;Objective-C;SQL
2014,Pakistan,C#;JavaScript;Objective-C;SQL
2014,Germany,PHP;SQL
2014,India,Java;JavaScript;PHP;Wordpress
2014,India,C;C++;Java;perl
2014,Sweden,C#;SQL
2014,India,C;C++
2014,Taiwan,Java;JSF
2014,India,C;Java;JavaScript;PHP;SQL;javafx
2014,India,Java;JavaScript;SQL
2014,United States,C++;Java
2014,Pakistan,C;C++
2014,Malta,C#;Java;JavaScript;SQL
2014,United States,C;Python
2014,India,Java;JavaScript;PHP;Python;SQL;Hadoop; MongoDB;Hbase
2014,South Africa,C#;SQL
2014,Germany,C++;Python;Haskell (in spare time)
2014,Canada,Java;JavaScript
2014,United States,Java;SQL;Perl; XSLT
2014,India,Java
2014,India,Java
2014,Germany,C#;SQL
2014,Taiwan,JavaScript;Objective-C;Python;Ruby
2014,India,Java;JavaScript
2014,Australia,C++;C#
2014,United States,Python
2014,Croatia,Java;JavaScript
2014,Italy,C;C++;C#;Java;JavaScript
2014,India,C;C++;Java
2014,Norway,C#;Java;SQL
2014,India,C#;JavaScript;SQL;JQuery
2014,Germany,Java;Objective-C;SQL;PL/SQL
2014,China,C;C++;Objective-C
2014,China,C#;JavaScript;SQL
2014,India,Python;Haskell
2014,Greece,Delphi
2014,India,SQL
2014,India,Java;JavaScript;Python
2014,India,Java;Python
2014,United States,JavaScript;Node.js;PHP;Ruby;SQL
2014,India,Java;JavaScript
2014,Czech Republic,C;C++;Python
2014,Canada,Java
2014,India,C#
2014,South Africa,Python;Ruby;SQL
2014,Switzerland,C++;C#;JavaScript;Python;SQL
2014,Philippines,C#;Java;JavaScript
2014,Sweden,C++;C#;JavaScript;Ruby
2014,Hong Kong,JavaScript;Shell Script
2014,South Africa,C#;Java;JavaScript;PHP;SQL
2014,India,Objective-C
2014,Mexico,C;Java
2014,United States,C#;JavaScript;SQL
2014,Australia,C#;JavaScript;SQL
2014,Spain,C;C++
2014,India,Java;SQL;Android Framework
2014,Singapore,C#;Java;SQL;Visual Basic
2014,United States,Java;JavaScript;SQL;Perl
2014,United States,C;JavaScript;Python
2014,India,Java;JavaScript;Node.js;PHP
2014,Canada,JavaScript;Node.js;PHP;Python;SQL
2014,Israel,C#;JavaScript;WPF EF .NET VB.NET
2014,Australia,C#;JavaScript;SQL
2014,Australia,Python;SQL
2014,Japan,Java;JavaScript;Node.js;Objective-C;PHP;Ruby
2014,United States,Verilog
2014,India,Java;php
2014,Japan,C#;Java;JavaScript;Python;SQL
2014,Switzerland,C#;JavaScript
2014,India,Java;JavaScript;PHP;Python;Go
2014,India,C++;C#
2014,Ukraine,JavaScript;Node.js;PHP;SQL
2014,United States,C#;JavaScript;PHP
2014,Switzerland,C#;SQL;F#
2014,United States,Java;Python;SQL
2014,Malaysia,Java;JavaScript;SQL;Clojure
2014,New Zealand,C;C++;JavaScript;Objective-C;PHP
2014,India,C#;JavaScript
2014,India,Java
2014,Switzerland,C#;SQL
2014,Latvia,PHP;Python;Ruby;SQL
2014,India,C;C++;Java
2014,Australia,JavaScript;PHP;Perl
2014,Brazil,C;C++;Java;Python;Ruby;Lua
2014,India,C;C++;Java
2014,Australia,Java;JavaScript;Scala
2014,Australia,C++;Lua; XSLT
2014,Australia,Python;perl
2014,Malaysia,Python;SQL
2014,United States,C#;Java
2014,Australia,C#;PHP
2014,United Arab Emirates,C#;Java;JavaScript;Python;SQL
2014,United States,C++;C#;Python;SQL
2014,United States,C;C#;Java;JavaScript;Node.js;Objective-C;PHP;Python;Ruby;SQL;Perl
2014,Russia,C;Java;Python
2014,Canada,Java;JavaScript;Objective-C;PHP;Python;SQL
2014,United States,JavaScript;Objective-C;PHP;SQL
2014,India,C;PHP;Python
2014,Canada,C;C++;Python;ActionsScript
2014,Iran,Java;SQL;Perl
2014,India,Java;Objective-C
2014,Australia,C#;Java;SQL
2014,Italy,C++;JavaScript;PHP;Ruby;SQL
2014,Sri Lanka,Java;JavaScript;PHP;SQL;gwt
2014,India,C;C++;C#;Java;JavaScript;SQL
2014,Germany,C#;JavaScript;SQL;scala; Powershell
2014,Finland,C++;C#;Java;JavaScript;Ruby
2014,United States,C++;C#;JavaScript;SQL
2014,United States,Java;JavaScript
2014,United States,C++;Python;SQL
2014,India,PHP
2014,India,C;C++;Java;Objective-C;SQL
2014,United States,C#;SQL;vb6
2014,United Kingdom,JavaScript;Python;Ruby;SQL
2014,United States,C;JavaScript;PHP;SQL
2014,Romania,C#;JavaScript;SQL
2014,Israel,JavaScript;Node.js
2014,India,C;C++;C#;Java;JavaScript;SQL;j2ee; oracle
2014,India,C#;JavaScript;SQL
2014,India,Java;JavaScript;Python;SQL
2014,Pakistan,C;C++;Java;JavaScript;PHP;SQL
2014,Philippines,Python
2014,India,C;Java;Python;Javafx
2014,China,Python
2014,Norway,C#
2014,Russia,Java;SQL
2014,United States,C++;C#;Java;JavaScript;Python
2014,Pakistan,C;C++;C#;Java;JavaScript
2014,South Africa,C#;Java;JavaScript;SQL;Scala
2014,India,JavaScript;PHP;SQL;html;css
2014,United States,Java;JavaScript;PHP;SQL;Standard ML
2014,China,C;Java;Objective-C
2014,Peru,C#;JavaScript
2014,United States,JavaScript;Ruby;SQL
2014,India,JavaScript;PHP;SQL
2014,India,C#
2014,Poland,C#;JavaScript;PHP;SQL;Dynamics CRM
2014,India,Objective-C
2014,United States,C;Objective-C;PHP
2014,India,Java;JavaScript
2014,India,R
2014,Sri Lanka,Java;JavaScript
2014,India,JavaScript;PHP;SQL
2014,United States,C;C++;Python
2014,Australia,JavaScript;Objective-C;Python;Delphi
2014,India,C
2014,United States,C++;Java;PHP
2014,India,C#;SQL
2014,China,JavaScript;PHP;SQL
2014,United States,C++;Python;SQL
2014,India,Java
2014,United States,JavaScript;Python;Fortran
2014,India,C#
2014,India,C;C++;C#;Java;JavaScript;PHP;Python;SQL
2014,India,JavaScript;PHP;SQL
2014,India,C;C++;Java;JavaScript;Ruby
2014,India,Java;JavaScript;SQL
2014,India,Java;JavaScript
2014,United States,JavaScript;Scala
2014,Bangladesh,C;C++;JavaScript;PHP;SQL
2014,India,JavaScript;Node.js;PHP;SQL;Redis; HTML
2014,India,C;C++;C#;Java
2014,India,Java
2014,Australia,C++;Java;JavaScript;Objective-C;PHP;SQL
2014,India,Java;scala
2014,United States,JavaScript;Ruby;SQL;Perl
2014,India,C#;JavaScript
2014,Sri Lanka,Python
2014,India,C;Java;PHP;Python;SQL
2014,United States,C++;C#;JavaScript;SQL
2014,India,C#
2014,Germany,C++;C#;SQL;Delphi
2014,United States,C#;JavaScript;SQL
2014,Australia,JavaScript;SQL;PL/SQL
2014,Kazakhstan,C#;Java;SQL
2014,United States,Python;SQL;VB.NET
2014,United States,C;C++;C#
2014,India,C#;JavaScript;PHP;SQL
2014,Romania,C;C#;SQL
2014,India,Android
2014,United States,C#;JavaScript;SQL
2014,United States,Java;Python;Ruby
2014,Indonesia,C++;Java;SQL
2014,India,C;C++;JavaScript;Objective-C;SQL
2014,United Kingdom,Java
2014,India,C;C++;JavaScript;PHP;SQL
2014,India,C#;Java;JavaScript;Node.js;Objective-C;PHP;Python;Ruby;SQL
2014,United States,Java;JavaScript;Python;SQL
2014,United States,JavaScript;PHP;Ruby;SQL
2014,South Korea,C++;C#
2014,India,C;C++;Java;JavaScript;Ruby;SQL
2014,United States,C#;JavaScript;PHP;SQL
2014,Japan,JavaScript;Python;SQL;bash
2014,Australia,C;C#;JavaScript;Node.js;SQL
2014,Brazil,C#;SQL
2014,United States,C#;vb.net
2014,United States,JavaScript;PHP;CSS
2014,Bangladesh,C++;Python
2014,United States,C#
2014,Canada,JavaScript;Objective-C;Python;Ruby;SQL;clojure; coffeescript
2014,Kuwait,Python;SQL
2014,Canada,JavaScript;PHP
2014,United States,C++;C#;Java;JavaScript;PHP;Python;SQL;Perl
2014,China,Java;SQL
2014,Russia,JavaScript;PHP;SQL
2014,India,C#;Java;SQL
2014,Greece,C;JavaScript;Python
2014,United States,Java;Python
2014,India,C;C#;JavaScript;SQL
2014,United States,C++;Java;JavaScript;Python;Ruby
2014,United States,Java;JavaScript;Python;SQL
2014,Sri Lanka,C#;Java;JavaScript;SQL
2014,United States,C++;Python;LaTeX; emacs lisp
2014,United States,SQL;PL/SQL
2014,Australia,C;JavaScript;Node.js;Objective-C;PHP;Python
2014,United States,C#;JavaScript;Ruby;SQL
2014,Brazil,Java;PHP;SQL
2014,China,C;C#;JavaScript;SQL;VBScript
2014,United Kingdom,Python;SQL;assembler
2014,Australia,Java;JavaScript;Objective-C
2014,Indonesia,C;Java;Objective-C
2014,India,Java;PHP;SQL
2014,United States,C#
2014,Hong Kong,Java;JavaScript;SQL
2014,United States,Java;JavaScript;SQL
2014,Australia,C#;JavaScript;Node.js;Python;SQL;CoffeeScript
2014,India,C#;JavaScript;Node.js;SQL
2014,United States,C#;vb.net
2014,United States,C;C++;C#;Java;JavaScript;Python;SQL
2014,New Zealand,JavaScript;Python;SQL
2014,Taiwan,Java;JavaScript;Python;Groovy
2014,United States,C++;Objective-C;Python
2014,United States,C++;Java;Python
2014,Indonesia,JavaScript;Node.js;PHP;Python;Ruby;SQL
2014,United States,JavaScript;PHP;Python;SQL
2014,Philippines,C++;JavaScript
2014,United States,JavaScript;PHP;Ruby;SQL
2014,United States,C;C++;C#;Java;JavaScript;PHP;Python;SQL
2014,United States,C#;JavaScript;SQL
2014,United States,JavaScript;PHP;SQL
2014,Singapore,C#;JavaScript
2014,United States,C#;JavaScript;PHP;Python;SQL
