What Country or Region do you live in?,Which US State or Territory do you live in?,Which languages are you proficient in?,,,,,,,,,,,,,,
Russia,,,,,,,,,,,,,,,,
South America,,,JavaScript,CSS,,,,,SQL,C#,,,,,,
United States of America,Texas,,JavaScript,,,Python,Objective-C,,,,,,,,,
United States of America,Maryland,,JavaScript,CSS,,,,,,C#,,,,HTML5,,VB
North America (Other),,Java,JavaScript,CSS,PHP,,,,SQL,C#,,C,,HTML5,,
United States of America,Arizona,,JavaScript,CSS,,,,,SQL,,,,,HTML5,,ColdFusion
United States of America,Florida,,,,,,,,,C#,C++,,,,,
South America,,,,,,Python,,,SQL,,,,,,,
United States of America,Illinois,,JavaScript,CSS,,,,,,C#,,,,HTML5,,
Italy,,,JavaScript,CSS,,Python,,,,,,,,HTML5,,
United Kingdom,,Java,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
United States of America,Washington,,,,,,,,,,,,,,,
United States of America,Ohio,Java,JavaScript,CSS,PHP,,,,SQL,C#,,,,HTML5,,
Canada,,,,,,,,,,,,,,,,
Other Europe,,,,,,,,,,,,,,,,
Other Europe,,Java,JavaScript,CSS,,,,,,,,,,,,
Germany,,,,,,,,,,,,,,,,
France,,,,CSS,,,,,SQL,C#,,,,,,
United States of America,Illinois,,JavaScript,CSS,,Python,,,SQL,,,,Perl,HTML5,,
United States of America,Colorado,,JavaScript,,,,,,,C#,,,,,,Visual Basic
South America,,Java,,,PHP,,,,,C#,C++,C,,,,
Russia,,,,,,,,,,C#,C++,,,,,
Other Europe,,,JavaScript,,PHP,,,Ruby,,,,,,HTML5,,
Germany,,Java,,,,,,,SQL,,C++,,Perl,,,VB.NET
Other Europe,,,JavaScript,,,Python,,,,,,,,HTML5,,
United Kingdom,,,JavaScript,CSS,PHP,,,,SQL,C#,,,,HTML5,,
United States of America,Indiana,Java,,,,,,,SQL,C#,C++,C,,,,
United States of America,New Jersey,Java,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
Canada,,,,,,,,,SQL,C#,,,,,,VB.Net
United States of America,Georgia,Java,JavaScript,CSS,,,,,SQL,,,,,HTML5,,
Germany,,Java,,,,,,,SQL,C#,C++,C,,,,
Other Europe,,,,,PHP,,,,,C#,,,,,,
Russia,,,,,,Python,,,,,C++,C,,,,
Other Europe,,Java,,,,,,,,,,,,,,
Other Europe,,,,CSS,PHP,,,,SQL,C#,,,,HTML5,,
Russia,,,JavaScript,CSS,,Python,,Ruby,,,,,,HTML5,,
United States of America,New York,Java,JavaScript,CSS,PHP,Python,Objective-C,,SQL,,,,,HTML5,,
United States of America,Tennessee,,JavaScript,,,,,,,,,,Perl,,,
United States of America,Washington,,,,,Python,,,,,C++,,,,,
United States of America,Tennessee,,,CSS,,,,,SQL,C#,,,,HTML5,,
United States of America,Mississippi,Java,,,,,,,,,,,,,,D
United Kingdom,,,,,,,,,,,,,,,,
India,,,,,,,,,,,,,,,,
Russia,,,JavaScript,CSS,PHP,Python,,,SQL,,,,,HTML5,,
Middle East,,,JavaScript,CSS,PHP,,,,SQL,C#,C++,C,,HTML5,,
United States of America,Colorado,Java,,CSS,PHP,Python,Objective-C,,SQL,C#,C++,C,,,,
Netherlands,,Java,JavaScript,CSS,,Python,,,SQL,,,,,HTML5,,
United States of America,Maryland,,JavaScript,CSS,,Python,,,SQL,,C++,,,,,
Middle East,,,,,,Python,,,,,,C,,,,
United Kingdom,,,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
United States of America,Florida,,JavaScript,CSS,,,,,SQL,C#,C++,C,,HTML5,,
Other Europe,,Java,JavaScript,CSS,PHP,,,,SQL,C#,C++,C,,HTML5,,
United States of America,Rhode Island,,,,,,,Ruby,,C#,,,,,,
Other Europe,,,JavaScript,CSS,PHP,Python,Objective-C,Ruby,SQL,C#,,,,HTML5,,
South America,,,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
India,,,,,,,,,,,,,,,,
Other Europe,,,,CSS,,,,Ruby,SQL,C#,,,,,,
Canada,,Java,JavaScript,CSS,,,,,SQL,,,,,HTML5,,
United Kingdom,,,JavaScript,CSS,PHP,,Objective-C,Ruby,SQL,,,,,HTML5,,
United States of America,Pennsylvania,,,,,,,,,C#,,,,,,
United States of America,Alabama,,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,VB.NET
Other Europe,,,,,,,,,,,,,,,,
United States of America,Virginia,,JavaScript,CSS,PHP,,Objective-C,Ruby,SQL,,,C,,HTML5,,
United Kingdom,,,JavaScript,CSS,PHP,,,Ruby,,,,,,HTML5,,
Germany,,Java,JavaScript,CSS,PHP,Python,,,SQL,C#,C++,,,,,
United Kingdom,,Java,,,,,,,,,,,,,,
United States of America,Oklahoma,,JavaScript,CSS,PHP,,,,SQL,C#,C++,,,HTML5,,
United States of America,Ohio,,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
United States of America,Minnesota,,,,,,,,SQL,C#,,,,,,
Canada,,Java,JavaScript,CSS,,,,,SQL,,,,,,,
United Kingdom,,,,,PHP,,,,,,C++,C,,,,
Canada,,,JavaScript,CSS,,Python,,,SQL,C#,C++,C,,,,
United States of America,Ohio,,,,PHP,,,,SQL,,,,,,,
United Kingdom,,,,,,,,,SQL,C#,,C,,,,
Canada,,,JavaScript,CSS,,,,,,,,,,HTML5,,
United States of America,Pennsylvania,,JavaScript,CSS,,,,,SQL,C#,C++,C,,HTML5,,
United States of America,New York,Java,JavaScript,CSS,PHP,Python,Objective-C,,SQL,C#,C++,C,Perl,HTML5,,
United Kingdom,,,,,,,,,,,,,,,,
Other Europe,,Java,JavaScript,,PHP,,,,SQL,C#,C++,C,,,,
Other Europe,,Java,,,PHP,,,,SQL,C#,C++,C,,,,
Other Europe,,,,,,,,,SQL,C#,,,,,,
United States of America,Ohio,,JavaScript,CSS,PHP,,,,SQL,,,,,,,
Other Europe,,,,,,,,,,,,,,,,
United States of America,South Carolina,,JavaScript,CSS,PHP,,,,,,,,,HTML5,,
Central America,,,JavaScript,CSS,PHP,,,,,C#,,,,,,xhtml
United States of America,Texas,Java,JavaScript,CSS,,,Objective-C,,SQL,C#,,,,,,
United States of America,Georgia,,,,,,,,,C#,,,,,,
United States of America,Pennsylvania,Java,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
India,,Java,JavaScript,CSS,,,,,SQL,C#,C++,C,,,,
Netherlands,,Java,JavaScript,CSS,PHP,,,,SQL,C#,,,,HTML5,,HLSL
United States of America,Virginia,,,,,,,,SQL,C#,C++,,,,,
France,,,,,,,,,SQL,C#,,,,,,
Russia,,,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
United Kingdom,,,,CSS,,,,Ruby,,C#,C++,C,,,,
Canada,,,,,,,,,,C#,,,,,,
United States of America,New York,,,,PHP,,,,SQL,C#,,,,,,
Russia,,,,,PHP,,Objective-C,,SQL,C#,C++,C,,,,
Other Europe,,Java,,,,,,,,,C++,C,,,,Haskell
Bangladesh,,,,,,,,,,,,C,,,,
United Kingdom,,,,,,,,,,,,,,,,TeX/LaTeX
United Kingdom,,,,,,,,,SQL,C#,C++,C,,,,
United States of America,Kentucky,,JavaScript,CSS,PHP,,,,SQL,C#,,,,,,
Other Europe,,Java,JavaScript,CSS,PHP,Python,,Ruby,SQL,,C++,C,Perl,HTML5,,"Common Lisp, Groovy, Lua, Squirrel, ChaiScript, Erlang, Ada"
Middle East,,,JavaScript,,,,,,SQL,,C++,C,Perl,,,
United States of America,Tennessee,Java,JavaScript,CSS,,,,,SQL,,,,Perl,,,
United States of America,Wisconsin,Java,JavaScript,CSS,PHP,,,,SQL,C#,,,,HTML5,,Groovy
India,,,,,PHP,Python,Objective-C,,,,C++,C,,,,
United Kingdom,,,,CSS,,,,,SQL,C#,,,,,,
United States of America,North Carolina,Java,JavaScript,CSS,PHP,,,,SQL,C#,C++,,,HTML5,,
Germany,,,,,,,,,,,,,,,,
Germany,,,,,,Python,,,,C#,,,Perl,,,
South America,,,,,,,,,SQL,,,,,,,
Other Europe,,Java,,,,,,,,,,,,,,Flex
United States of America,Pennsylvania,,,,,,,,,,C++,C,,,,
Italy,,Java,,,,,,,,C#,,,,HTML5,,
Other Europe,,,JavaScript,,,,,,SQL,C#,,,,HTML5,,
South America,,Java,,,,Python,,,SQL,C#,,,,,,
France,,,JavaScript,,,,,,SQL,,C++,,,,,
United Kingdom,,,,,,,,,,,,,,HTML5,,
Other Asia,,,,,,,,,,,,,,,,non
Other Europe,,,JavaScript,CSS,PHP,,,,,,,,,HTML5,,
Russia,,,JavaScript,CSS,,,,,SQL,,,C,,HTML5,,haskell
United States of America,South Dakota,,JavaScript,CSS,PHP,Python,,,SQL,C#,C++,,,,,
United States of America,New York,Java,JavaScript,CSS,PHP,,,,SQL,C#,,,Perl,HTML5,,
Other Europe,,,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
Germany,,Java,,,,,,Ruby,SQL,,,,Perl,,,
Canada,,Java,JavaScript,CSS,,,,,SQL,C#,,,,,,
Germany,,Java,JavaScript,CSS,,Python,,Ruby,SQL,,,,,,,
United States of America,California,,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
Africa,,,JavaScript,CSS,PHP,,,,SQL,C#,,,,,,
Other Europe,,Java,,,,,,,,,,,,,,
Other Europe,,,JavaScript,,,,Objective-C,,SQL,C#,,,,,,
Russia,,,,,PHP,,,,,,C++,C,,HTML5,,Assembler
United States of America,Virginia,Java,JavaScript,CSS,PHP,,,,SQL,C#,C++,C,Perl,HTML5,,
Canada,,,JavaScript,CSS,,,,,SQL,C#,,,,,,VB.Net
Other Europe,,Java,JavaScript,CSS,PHP,Python,,,SQL,,C++,C,,HTML5,,
India,,Java,,,,,,,,,C++,C,,,,
United Kingdom,,Java,,,,,,,SQL,C#,,,,,,
United States of America,Illinois,,JavaScript,CSS,,,,,,,,,Perl,HTML5,,
United Kingdom,,Java,JavaScript,CSS,,,,,SQL,C#,C++,C,Perl,HTML5,,
Other Europe,,Java,JavaScript,,,,,,SQL,,,,,,,
Russia,,,,,,,,,,,,,,,,
Other Europe,,,JavaScript,CSS,PHP,,Objective-C,,,,C++,C,,,,
United Kingdom,,,JavaScript,CSS,,Python,,,SQL,,,,,HTML5,,
United States of America,Ohio,Java,,,,,,,SQL,,,C,Perl,,,
Canada,,,,,,,,,SQL,C#,,,,,,
Russia,,,JavaScript,,,,,,,,C++,,Perl,,,
United States of America,Michigan,,JavaScript,CSS,PHP,,,,SQL,C#,,,,HTML5,,
United Kingdom,,,JavaScript,CSS,,,,,SQL,C#,,,,,,"VB, VBScript, HTML"
United States of America,Michigan,,,,,,,,,,,,,,,
Other Asia,,Java,JavaScript,,,,,,,,,,,,,
Other Europe,,Java,,,PHP,,,,SQL,C#,,,,,,
United States of America,Georgia,Java,,,,,,,,,,C,,,,
Canada,,,JavaScript,,,Python,,,SQL,C#,C++,,Perl,,,
Other Europe,,Java,JavaScript,,PHP,,Objective-C,,,,C++,,,,,
United States of America,Minnesota,,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
Canada,,Java,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
India,,Java,,,,,,,SQL,,,C,,,,
Other Europe,,Java,JavaScript,CSS,,,,,SQL,,,,,HTML5,,
Other Europe,,,,CSS,,,,,SQL,C#,,,,HTML5,,
Other Europe,,Java,JavaScript,CSS,PHP,,Objective-C,,SQL,,,,,HTML5,,
Germany,,,,,,,,,SQL,C#,C++,C,,,,
Canada,,Java,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
Other Europe,,Java,JavaScript,CSS,,,Objective-C,,,,,,,HTML5,,
Netherlands,,Java,JavaScript,CSS,PHP,Python,,Ruby,SQL,,C++,C,,HTML5,,
United Kingdom,,Java,,CSS,,,,,,,C++,,,,,
Other Europe,,Java,,,,,,,SQL,,C++,C,,,,scala
United States of America,Kansas,,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
Germany,,Java,JavaScript,CSS,PHP,,,,SQL,,,,,,,
United States of America,Massachusetts,Java,JavaScript,CSS,,,,,SQL,,,,,,,
India,,,,,,,,,SQL,,,,,,,
United Kingdom,,,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
Other Europe,,Java,JavaScript,,,,,,,C#,,,,,,
United States of America,Ohio,,,CSS,,,,,SQL,C#,,,,,,
Canada,,,,,,,,,,C#,,,,,,VB6
Middle East,,Java,,,,,,,SQL,,,,,,,
Other Europe,,Java,JavaScript,CSS,,,,,SQL,,,,,HTML5,,
United Kingdom,,,,,,,,,,,C++,C,,,,Delphi
United States of America,Georgia,,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,Visual FoxPro
Other Europe,,,,,,,,,,C#,,,,,,
Other Europe,,,,,,,,,,,,,,,,
Russia,,,,,,,,,,C#,C++,,,,,
Africa,,Java,JavaScript,,,,,,,C#,C++,,Perl,,,Visual Basic
Other Europe,,,,,,,,,,,,,,,,
Other Europe,,,,,,,,,,C#,,,,,,
Other Europe,,,,,,,,,,C#,,,,,,
Canada,,,,CSS,PHP,,,,SQL,C#,,,,HTML5,,
Other Europe,,Java,,,,,,,SQL,,,,,,,
United States of America,Maryland,,JavaScript,,,,,,SQL,,,,,HTML5,,Coldfusion
United Kingdom,,,,,,,,,,,,,,,,
Canada,,Java,JavaScript,CSS,PHP,,,,SQL,,C++,,Perl,,,
Other Europe,,,,,PHP,,,,SQL,,,,Perl,,,
South America,,Java,JavaScript,CSS,PHP,,,,SQL,,C++,,,,,
Other Europe,,Java,JavaScript,,,Python,,,SQL,,C++,C,,,,
United States of America,Kansas,,JavaScript,CSS,,,,,SQL,C#,,,,,,
United States of America,Delaware,,JavaScript,CSS,,,,,SQL,,,,,HTML5,,Cold Fusion
Other Europe,,Java,,,,,Objective-C,,SQL,C#,C++,C,,,,
Other Europe,,Java,JavaScript,,,,,Ruby,SQL,,,,,,,
United Kingdom,,,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
United Kingdom,,,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
Other Europe,,Java,JavaScript,,,,,,SQL,,,,,,,
France,,Java,JavaScript,CSS,PHP,Python,,,SQL,C#,C++,C,,HTML5,,
United States of America,Maine,,JavaScript,CSS,PHP,,,,SQL,C#,,,,HTML5,,
Other Europe,,,JavaScript,CSS,PHP,,,,,,,,,,,
United States of America,Massachusetts,,JavaScript,CSS,PHP,Python,,,SQL,C#,,,,HTML5,,VB.NET
United States of America,New York,Java,JavaScript,CSS,PHP,,,Ruby,SQL,,C++,C,Perl,,,LISP
Other Europe,,Java,JavaScript,CSS,,,,,,,,,,HTML5,,
Germany,,,,,,,,,,,,,,,,
United Kingdom,,,,CSS,,,,,SQL,,,,,HTML5,,Delphi
Other Europe,,Java,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
Other Europe,,,JavaScript,CSS,PHP,Python,,,,,C++,C,,HTML5,,
Germany,,,,,,,,,SQL,C#,,,,,,
India,,,,,,,,,,,,,,,,
Netherlands,,,JavaScript,CSS,,,,,SQL,C#,,,,,,vb.net
Germany,,,,,,,,,,C#,,,,,,
Canada,,Java,,CSS,PHP,,,,SQL,,,,,,,
United States of America,Illinois,,,,PHP,Python,,Ruby,SQL,,,C,Perl,,,
United States of America,Maryland,Java,,,,Python,,,,C#,C++,C,,,,
Middle East,,,,,,,,,SQL,C#,,,,,,VB6
France,,,,,PHP,,,,SQL,,,,,HTML5,,
United States of America,Minnesota,,,,PHP,,,,,C#,C++,C,,,,
France,,,,,,Python,,,,,C++,,,,,
France,,,,,,,,,,C#,C++,,,,,LabVIEW
United Kingdom,,,,,,,,,SQL,C#,,,,,,
Other Asia,,Java,,CSS,PHP,Python,,,,,,,,,,
United Kingdom,,Java,JavaScript,CSS,PHP,,,,SQL,C#,,,,,,
United Kingdom,,Java,,,,Python,Objective-C,Ruby,SQL,,,C,,,,
United States of America,New York,Java,JavaScript,CSS,PHP,,,,SQL,,,,,,,
United Kingdom,,,,,,,,,SQL,C#,,,,,,
Middle East,,Java,JavaScript,CSS,PHP,,,Ruby,SQL,C#,C++,C,Perl,HTML5,,
United States of America,Georgia,Java,,,PHP,,,,,,,,,,,
Germany,,,,,,,,,,C#,,,,,,
United States of America,Florida,Java,JavaScript,CSS,PHP,Python,,,SQL,,C++,C,Perl,HTML5,,Haskell
Other Europe,,,JavaScript,CSS,PHP,Python,,,SQL,,,C,,HTML5,,
Other Europe,,Java,JavaScript,CSS,PHP,Python,Objective-C,,SQL,C#,C++,C,,,,
Other Europe,,,,CSS,PHP,,,,,,,,,,,
Other Asia,,,JavaScript,CSS,PHP,,,,SQL,C#,,,Perl,,,
Middle East,,,,,,,,,,C#,,,,,,
Other Europe,,,,,,Python,,Ruby,,,,,,,,
Other Europe,,Java,,,,,,,,,C++,,,,,scala
Germany,,,,,PHP,,Objective-C,,SQL,,C++,C,,,,
India,,,JavaScript,CSS,PHP,,,,SQL,C#,C++,,,HTML5,,
India,,Java,JavaScript,CSS,,,Objective-C,,SQL,C#,C++,C,,HTML5,,
Germany,,Java,,,,,,,,,,,,,,
Other Europe,,Java,JavaScript,CSS,,Python,,,SQL,C#,,,,HTML5,,
United States of America,New Jersey,,,,,,,,,,,,,,,Apl
Other Asia,,,,,,Python,,,SQL,C#,,,,,,
Other Europe,,,JavaScript,,PHP,Python,,,,,C++,C,,,,
Netherlands,,Java,,,,Python,,,,,C++,C,,,,SAS
United States of America,New York,Java,JavaScript,CSS,PHP,Python,,,SQL,C#,,,,HTML5,,
Germany,,,,,,,,Ruby,,,,C,,,,
Africa,,,,,,,,,SQL,C#,,,,,,
United Kingdom,,,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
Germany,,Java,JavaScript,CSS,PHP,,,,SQL,,C++,C,,HTML5,,
Netherlands,,,JavaScript,CSS,PHP,,,,SQL,C#,,,,HTML5,,coldfusion
United Kingdom,,Java,JavaScript,CSS,PHP,,,,SQL,C#,,,,HTML5,,
Other Europe,,Java,,,,,,,,,,,,,,
Other Europe,,,JavaScript,CSS,PHP,,,Ruby,SQL,,,,,HTML5,,
Russia,,,,,,,,,,,,,,,,
Germany,,,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
United Kingdom,,,,,,,,,,,,,,,,
Other Asia,,,JavaScript,CSS,PHP,,Objective-C,,SQL,C#,C++,C,,HTML5,,
France,,,JavaScript,,,,,,SQL,C#,,C,,,,
Other Europe,,,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
United Kingdom,,,,,,,,,,,,,,,,
Other Europe,,Java,JavaScript,,,,,,SQL,C#,,,,,,
Other Europe,,Java,JavaScript,,PHP,,,,,,,,,HTML5,,
United Kingdom,,,JavaScript,CSS,PHP,Python,,,SQL,,C++,,Perl,,,
Other Europe,,,JavaScript,,,,,,SQL,C#,,,,,,
Middle East,,,,,,,,,,,,,,,,
Other Europe,,Java,JavaScript,CSS,,Python,Objective-C,Ruby,SQL,C#,C++,C,,,,
India,,,,,,,,,SQL,C#,,,,,,
Other Europe,,,,,,,Objective-C,Ruby,SQL,C#,,,,HTML5,,
Other Asia,,,,,PHP,,,,,,,,Perl,,,
United Kingdom,,,,,,,Objective-C,,,,,C,,,,
Other Asia,,,JavaScript,CSS,PHP,,,,,C#,C++,,,,,
Other Europe,,Java,JavaScript,CSS,,,,,SQL,C#,,,,,,
India,,,JavaScript,CSS,PHP,,,,,,,,,HTML5,,
Other Europe,,Java,JavaScript,CSS,,,,,,C#,,,,HTML5,,
Germany,,,,,,,,,,,,,,,,
Other Europe,,Java,JavaScript,CSS,PHP,,,,SQL,C#,,,,HTML5,,
Germany,,,,,,,,,SQL,,C++,C,,,,Delphi
United Kingdom,,,JavaScript,CSS,PHP,,,,SQL,C#,C++,,,,,
Australasia,,,JavaScript,,,,,,SQL,C#,,,,HTML5,,
United Kingdom,,Java,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
Other Europe,,Java,JavaScript,CSS,PHP,,,,SQL,,C++,,,,,
Other Europe,,,,,,,,,,,C++,C,,,,Bash
Other Asia,,,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,NodeJS
Italy,,Java,JavaScript,CSS,PHP,Python,,,SQL,,,,,HTML5,,
United Kingdom,,,,,,,,,,,,,,,,
Other Asia,,,JavaScript,CSS,,,,,SQL,C#,,,,,,
United Kingdom,,,JavaScript,CSS,,,,,SQL,C#,,,,,,
Other Europe,,,,,,Python,,,,,,C,,,,
United Kingdom,,Java,,CSS,,,Objective-C,,,C#,,,,,,
Other Europe,,Java,JavaScript,CSS,PHP,Python,,,SQL,C#,C++,C,,HTML5,,
Netherlands,,Java,JavaScript,CSS,PHP,,,,SQL,C#,,,,HTML5,,
Other Asia,,,,,,,,,,,,,,,,
Other Europe,,,,,,,,,,C#,C++,C,,,,
Other Europe,,,JavaScript,CSS,PHP,Python,,,SQL,,C++,C,,HTML5,,
United Kingdom,,,,,,,,,,,,,,,,
India,,,,,,,,,,,,,,,,
Other Europe,,,JavaScript,CSS,,,,,,C#,,,,HTML5,,
India,,,,,,,,,,,,,,,,
Italy,,Java,JavaScript,,,,,,SQL,,,,,,,
Other Europe,,,,,,,,,,,,,,,,
United States of America,Connecticut,,,,,,,,,C#,C++,,,,,
Other Europe,,,,CSS,PHP,,,,SQL,C#,C++,,,,,
Germany,,Java,,,,,,,,,,,,,,
Middle East,,Java,JavaScript,CSS,PHP,Python,,Ruby,SQL,,C++,,,HTML5,,
India,,,,,,,,,,,,,,,,
United Kingdom,,,JavaScript,,,Python,,,,,,,,,,
United Kingdom,,,JavaScript,CSS,PHP,,,,SQL,,,,,,,VBA
Africa,,Java,JavaScript,CSS,PHP,Python,,,SQL,,C++,C,,HTML5,,
France,,Java,,,,,,,,,C++,C,,,,emacs-lisp
Other Europe,,,,CSS,,,,,SQL,C#,C++,,,HTML5,,
India,,,JavaScript,CSS,,,,,SQL,C#,,,,,,
Other Europe,,Java,JavaScript,CSS,,,Objective-C,,SQL,C#,,,,,,
Germany,,,,,,,,,,,,,,,,
Italy,,,,,,,,,,C#,,,,,,
Other Europe,,Java,JavaScript,,,,,,SQL,,C++,,,,,
India,,,JavaScript,,,,,,,C#,,,,,,
Other Europe,,Java,,,,,,,SQL,C#,,,,,,
Middle East,,Java,,,,,,,,,,,,,,
United Kingdom,,Java,,,,,,,,,,,,,,
United Kingdom,,,,,,,,,SQL,C#,,,,,,
Germany,,,,CSS,,Python,,,SQL,,C++,C,,,,
India,,,,,,,Objective-C,,,C#,C++,C,,,,
United States of America,California,Java,,,PHP,,,,,,C++,C,,,,
Other Europe,,,,,,,,,SQL,C#,,,,,,
Germany,,Java,JavaScript,CSS,PHP,Python,Objective-C,,SQL,C#,C++,C,Perl,,,
United States of America,New Jersey,Java,JavaScript,,,,,,,,,,,,,
India,,Java,JavaScript,CSS,,,,,SQL,,,,,HTML5,,
Other Europe,,Java,,,,,,,,C#,,,,,,
Russia,,Java,JavaScript,,,,,,SQL,,C++,,,,,ActionScript 3
Other Europe,,,JavaScript,CSS,PHP,Python,Objective-C,,SQL,,,,,HTML5,,
Australia,,,,,,,,,,,,,,,,
Africa,,,,,PHP,,,,,,C++,,,,,
United Kingdom,,,JavaScript,,,,,,SQL,C#,C++,C,,,,"VB6, VBA, Delphi"
Other Europe,,,,,,,Objective-C,,,,,,,,,
Other Europe,,,,,,,,,,,C++,C,,,,
Other Europe,,Java,,,,Python,,,,,C++,C,Perl,,,
Middle East,,Java,JavaScript,CSS,,,,,SQL,C#,,,,,,
Other Europe,,,JavaScript,CSS,PHP,,,,SQL,C#,,,,HTML5,,
Other Europe,,,,,,,,,,,,,,,,
United Kingdom,,,,,,,,,,,,,,,,
Other Europe,,Java,JavaScript,,PHP,,,,SQL,C#,,,,,,
Australia,,,,,,,,,,,,,,,,
Middle East,,Java,JavaScript,CSS,,,Objective-C,,SQL,C#,,,,HTML5,,
India,,,,,,,,,,,,,,,,excel vba
United Kingdom,,,,,,Python,,,SQL,,,,,,,
United Kingdom,,Java,,,,,,,,C#,,,,,,
India,,,JavaScript,CSS,,,,,SQL,C#,,,,,,silverlight
South America,,,,,,,Objective-C,,,,,C,Perl,,,
Other Europe,,,,,,,,,SQL,C#,,,,HTML5,,
United Kingdom,,Java,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
United Kingdom,,,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
India,,,,,,,,,,,,,,,,
Netherlands,,Java,JavaScript,CSS,PHP,,,,SQL,,C++,,,HTML5,,PL/1
Canada,,Java,,,,Python,,,,,,,,,,
Other Europe,,,,,,,,,,,,,,,,
Netherlands,,,JavaScript,CSS,,,,,,,,,,HTML5,,jquery
United Kingdom,,Java,,,,Python,,,,,C++,C,,,,
Other Europe,,,,,PHP,,,,SQL,C#,C++,C,Perl,,,Powershell
United Kingdom,,,,,,,,,SQL,C#,,,,,,XAML
Other Europe,,,JavaScript,CSS,,,,Ruby,SQL,C#,,,,HTML5,,
United Kingdom,,,JavaScript,,,,Objective-C,,,,,,,,,
Italy,,,JavaScript,CSS,,Python,,,,,,,Perl,HTML5,,Django
Other Europe,,,,,,,,,,,,,,,,
United Kingdom,,,JavaScript,,,,,,,C#,,,,,,
Australia,,Java,,,,Python,,,,C#,,,,,,
Other Europe,,Java,JavaScript,CSS,,,,,SQL,,,,,,,
Germany,,,JavaScript,CSS,PHP,,,,,,,,,HTML5,,
India,,,,CSS,,,,,SQL,C#,,,,,,
Other Europe,,Java,JavaScript,CSS,PHP,,,,,,,,,HTML5,,
Other Europe,,,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
United Kingdom,,,,,,,,,SQL,C#,,,,,,
Russia,,Java,,,,,,,,,C++,,,,,
Other Europe,,,,,,,,,,,,,,,,VBA
Other Asia,,Java,JavaScript,CSS,PHP,Python,,,SQL,,,,,,,
Other Europe,,,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
India,,,JavaScript,CSS,,,,,,,,,,HTML5,,
United Kingdom,,,,,,,,,SQL,C#,,,Perl,,,
Other Europe,,Java,,,PHP,,,,SQL,,,C,,,,
Other Asia,,Java,,,,,,,,,,,,,,
India,,Java,,,,,Objective-C,,,,,C,,,,
Middle East,,,JavaScript,CSS,,,,,,C#,,,,,,
United Kingdom,,,,,,,,,,,C++,C,,,,
United Kingdom,,,JavaScript,CSS,PHP,,,,SQL,,,C,,HTML5,,
Other Europe,,Java,,,,Python,,,SQL,,C++,C,,,,
United Kingdom,,Java,,,,,,,,,C++,C,,,,
Other Europe,,Java,JavaScript,CSS,,,,,,,,,,HTML5,,Groovy
India,,Java,,,,,,,,,,C,,HTML5,,
United Kingdom,,Java,,CSS,,Python,,,,C#,C++,,,,,
Netherlands,,,,,,,,,SQL,C#,,,,,,
United Kingdom,,,,,,,,,,,,,,,,
Russia,,,JavaScript,,,,,,SQL,C#,,,,,,"VB.NET, VB6, VBA"
Other Europe,,,JavaScript,CSS,,,Objective-C,,SQL,C#,,,,,,
United Kingdom,,Java,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
United Kingdom,,,JavaScript,CSS,,,,,SQL,C#,,,,,,
United Kingdom,,,,,,Python,,,SQL,,,,,,,
India,,Java,,,,,,,,,C++,C,,,,
Germany,,,,,,,,,,C#,,,,,,
Netherlands,,Java,,,PHP,,,,SQL,,,,,,,VBA for MS Office!
Africa,,,JavaScript,CSS,,,,,,C#,,,,HTML5,,
Italy,,,,,PHP,,,,SQL,,C++,C,Perl,,,
Italy,,Java,JavaScript,CSS,PHP,,,,SQL,,,C,,,,
Germany,,,,,,Python,,,SQL,,,,,,,
Other Europe,,Java,,,PHP,,Objective-C,,SQL,,C++,C,Perl,,,
