What Country or Region do you live in?,Which US State or Territory do you live in?,Which languages are you proficient in?,,,,,,,,,,,,
United Kingdom,,,JavaScript,CSS,PHP,,,SQL,,,,,,Delphi
United States of America,California,,JavaScript,CSS,,Python,,,,,C,Perl,,Maya MEL
United Kingdom,,,,,,,,,,,,,,
Australia,,Java,JavaScript,CSS,PHP,,,,,,,,,
United States of America,California,Java,JavaScript,CSS,,,,SQL,,,,,,
Australia,,,,,,,,,,C++,C,,,
United States of America,Virginia,Java,,,,,,,,C++,,Perl,,
Australia,,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,California,,,CSS,,Python,Ruby,,,C++,C,,,Objective-C
Other Europe,,Java,,,,,,,C#,C++,,,,Nemerle
United States of America,Arkansas,,JavaScript,CSS,,,,SQL,,,,,,vb.net
Other Europe,,Java,JavaScript,CSS,,,,SQL,C#,,,,,
Other Europe,,Java,,,,,,SQL,,C++,C,,,Objective C
Canada,,,,,,,,SQL,C#,C++,,,,
Other Europe,,,,,,Python,,,,,,,,
United States of America,Colorado,,JavaScript,CSS,PHP,,,SQL,C#,,,,,
France,,Java,,,,Python,,,,,,,,Tcl
Germany,,Java,JavaScript,CSS,,,,SQL,,,,,,Objective-C
Canada,,,,CSS,PHP,,,SQL,,,,,,
United States of America,Virginia,Java,JavaScript,CSS,PHP,,,SQL,,,,,,
United States of America,Pennsylvania,Java,,,,Python,,SQL,C#,,,,,
Canada,,,,,,,,,C#,C++,C,,,
United States of America,Pennsylvania,Java,JavaScript,,,,,,C#,,,,,
United States of America,Texas,,JavaScript,CSS,,,,SQL,C#,C++,,,,
United States of America,Wyoming,Java,,,,,,SQL,C#,C++,,,,
Australasia,,,JavaScript,CSS,,,,SQL,C#,,,,,
Other Europe,,Java,JavaScript,CSS,,Python,,SQL,,,,Perl,,Haskell
United States of America,Illinois,,,,,,,,C#,,C,,,
United States of America,Michigan,Java,,CSS,PHP,,,,,,,,,
United States of America,Texas,,JavaScript,CSS,,,,SQL,C#,,,,,
Other Europe,,,JavaScript,CSS,PHP,,,SQL,,,,,,
United States of America,Arizona,,,CSS,,,,SQL,C#,,,,,
Other Europe,,,JavaScript,,,,,SQL,C#,,,,,
South America,,,JavaScript,,,,,SQL,C#,,,,,
Australia,,,,,,,,,,,,,,
United States of America,Texas,,JavaScript,CSS,,,,SQL,C#,,,,,
India,,Java,,,,,,,,C++,,Perl,,
Other Europe,,,JavaScript,CSS,PHP,,,SQL,C#,,,,,
United States of America,Nevada,,JavaScript,CSS,PHP,,Ruby,SQL,,C++,C,,,
United States of America,Texas,,,,,,,SQL,C#,,,,,
United States of America,Maine,,JavaScript,CSS,,,,SQL,C#,,,,,
Canada,,Java,JavaScript,,,,,SQL,,,C,,,
Other Europe,,Java,,,,Python,,SQL,C#,,,Perl,,
Netherlands,,Java,JavaScript,CSS,,Python,,,,C++,C,,,SAS
United States of America,Arizona,,JavaScript,,,,,,C#,,,,,
United States of America,Iowa,,,,,,,SQL,C#,,,,,
United States of America,New York,Java,JavaScript,CSS,,,,SQL,C#,C++,C,,,
United States of America,Pennsylvania,,,CSS,PHP,Python,,SQL,C#,,,,,
France,,,,,,Python,,,C#,,,,,Objective C
United Kingdom,,,,,,,,,C#,C++,,,,
United States of America,Pennsylvania,Java,,CSS,,,,SQL,,C++,C,Perl,,"Common Lisp, Clojure, Scala, LaTeX"
Canada,,,JavaScript,CSS,,,,SQL,C#,C++,,,,
Australasia,,,,,,,,SQL,,C++,C,,,
United States of America,Illinois,,,,,,,,,,,,,
Italy,,Java,,,,Python,,,,,,,,
United States of America,Washington,,,CSS,,,,SQL,C#,,,,,VB.NET
United States of America,California,,JavaScript,,,,,SQL,C#,,,,,
United States of America,Michigan,Java,,,PHP,,,SQL,C#,,C,,,
Other Asia,,Java,JavaScript,CSS,PHP,Python,,SQL,,C++,C,,,
Other Europe,,Java,JavaScript,CSS,PHP,Python,,,,,,,,xslt
United States of America,Arizona,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,Minnesota,,JavaScript,CSS,PHP,,,SQL,,,,,,
United States of America,New Jersey,,JavaScript,CSS,,Python,,SQL,C#,,,,,
United States of America,Michigan,,,,,,,SQL,,,,,,vb.net
Other Europe,,Java,JavaScript,CSS,,,,SQL,C#,,,,,
United Kingdom,,Java,,,,Python,,SQL,C#,C++,C,,,F#
United Kingdom,,Java,JavaScript,CSS,PHP,,,SQL,C#,,,,,
United Kingdom,,,JavaScript,CSS,,Python,Ruby,,C#,,C,,,
United Kingdom,,Java,,,,,,SQL,C#,,,,,
Other Asia,,,JavaScript,,,,,,,C++,C,,,Objective-C
United Kingdom,,,JavaScript,CSS,PHP,,,,,,,,,
Canada,,,,,,,,,C#,,,,,
United States of America,Ohio,,,,,,,,C#,,,,,
Africa,,,,,,,,,,,,,,
United States of America,California,Java,JavaScript,,,,,,,,,,,
Germany,,,,,,Python,,,,C++,C,Perl,,
Mexico,,Java,JavaScript,,,,,SQL,,,,,,
United States of America,Pennsylvania,,,,,,,,,C++,C,Perl,,
United States of America,Washington,Java,,,,,,,,,,,,Scala
Other Europe,,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,Illinois,,JavaScript,CSS,PHP,,,SQL,,C++,C,,,
United Kingdom,,Java,,,,,,,,,,,,
Other Europe,,,JavaScript,CSS,PHP,,,,,,,,,
Other Asia,,,JavaScript,CSS,PHP,,,SQL,,,,,,
Other Asia,,,,,,,,,,,,,,
United States of America,Tennessee,,,,,,,SQL,C#,C++,C,,,
United States of America,Illinois,,JavaScript,,,,,SQL,C#,,,,,
Germany,,Java,,,,,,,C#,C++,,,,
United Kingdom,,,,CSS,PHP,,,SQL,,,,,,
United States of America,,,,,,,,,,,,,,
United States of America,,,,,,,,,,,,,,
United States of America,,,,,,,,,,,,,,
United States of America,Ohio,,,,,,,,,,,,,
North America (Other),,,JavaScript,CSS,,,,SQL,C#,,,,,
United Kingdom,,,JavaScript,CSS,,Python,,SQL,C#,,,,,
United States of America,Ohio,Java,JavaScript,,,Python,,,,,,,,Groovy Haskell
Other Europe,,,JavaScript,,,,,SQL,C#,,,,,
United States of America,Mississippi,,,,,,,,,C++,C,Perl,,
India,,,JavaScript,,,Python,,,,,,,,
United States of America,Georgia,,JavaScript,CSS,PHP,Python,Ruby,SQL,C#,,,,,
United States of America,North Carolina,,JavaScript,CSS,,,Ruby,SQL,C#,,,,,
Netherlands,,,,CSS,,,,,C#,,,,,
Australasia,,,JavaScript,,,Python,,,,C++,C,,,
United States of America,Wisconsin,,,,,,,,,C++,C,,,Objective-C
Other Europe,,Java,,,,,,,,,,,,
Netherlands,,Java,,CSS,PHP,Python,,SQL,C#,C++,C,,,"Assembly, Lisp, Scheme, LOLCODE"
United States of America,North Dakota,,JavaScript,CSS,,,Ruby,SQL,,,,,,
Other Europe,,Java,JavaScript,CSS,PHP,Python,,SQL,C#,,,,,
United States of America,Illinois,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,Florida,,JavaScript,CSS,,,,SQL,C#,,C,,,
United Kingdom,,,,CSS,,,,,C#,C++,,,,
United States of America,Texas,,JavaScript,CSS,,,,SQL,C#,,,,,
Germany,,Java,,,,Python,Ruby,,,,,,,"Haskell, Prolog"
Canada,,,,CSS,,,,SQL,C#,,,,,VBA
Germany,,,,,,,,,C#,C++,,,,
United States of America,Massachusetts,,,,,,,SQL,C#,,,,,
Other Europe,,Java,,,,Python,,,,C++,C,,,
Germany,,,,,,,,SQL,C#,C++,C,,,
United Kingdom,,,JavaScript,CSS,PHP,,,SQL,,,,,,Objective-C
Central America,,Java,JavaScript,,,,,SQL,C#,,C,,,AS3
United States of America,Illinois,Java,JavaScript,,,,,SQL,C#,,,Perl,,
United States of America,Arkansas,,,,PHP,,Ruby,SQL,,,,,,"VB, COBOL"
United States of America,California,,JavaScript,CSS,PHP,,,SQL,,,C,Perl,,
United States of America,Indiana,,,,,,,SQL,C#,C++,C,,,
United States of America,Kentucky,,,,PHP,,,,,C++,C,,,
Netherlands,,Java,JavaScript,CSS,,,Ruby,SQL,C#,,,Perl,,
Russia,,,,,,,,,C#,C++,,,,
Canada,,,,,,,,SQL,C#,,,,,
Canada,,,,,,,,SQL,C#,,,,,vb.net
United States of America,Texas,,,,,,,,C#,,,,,PowerShell
United Kingdom,,,,,,,,SQL,C#,,,,,
Middle East,,,JavaScript,CSS,PHP,Python,,SQL,C#,C++,C,,,
Canada,,,,,,,,SQL,C#,,C,,,
Germany,,,,,,,,SQL,,C++,,,,
United States of America,New York,Java,JavaScript,,,Python,,SQL,,C++,C,,,
Other Europe,,,JavaScript,,,,,SQL,C#,,,,,
Canada,,,JavaScript,,,,,SQL,C#,,,,,
United States of America,Texas,Java,,,,,,SQL,C#,C++,,,,
United States of America,Arizona,Java,JavaScript,CSS,PHP,Python,Ruby,SQL,C#,,C,,,
United Kingdom,,,JavaScript,CSS,,,,SQL,C#,,,,,VB.NET
United States of America,South Dakota,,,,,,,,C#,,,,,Visual Basic.NET
Italy,,,,,,,Ruby,,,,C,,,
United Kingdom,,,,CSS,,,,SQL,C#,,,,,
United Kingdom,,,JavaScript,,,,,SQL,C#,,,,,
Canada,,,JavaScript,CSS,,Python,,SQL,C#,C++,C,,,
United States of America,Michigan,,,,,,,,C#,,,,,
United States of America,Florida,Java,JavaScript,CSS,PHP,,,SQL,C#,,C,,,
United States of America,New York,Java,JavaScript,CSS,PHP,Python,,SQL,,,,,,"Groovy, ColdFusion"
United States of America,Pennsylvania,,,,,,,SQL,C#,,,,,
United States of America,New Hampshire,,,,,,,SQL,C#,,,,,VB.NET
United States of America,Connecticut,,,CSS,,,,,,,C,,,
India,,,,,,,,SQL,C#,C++,C,,,VB.NET
United States of America,California,Java,JavaScript,CSS,,,,SQL,C#,,,,,
Other Europe,,,,,,,,SQL,C#,C++,,,,VB
United States of America,Florida,,JavaScript,CSS,PHP,,,SQL,C#,,,,,
United States of America,Texas,,JavaScript,,,,,SQL,C#,C++,C,,,
United States of America,Pennsylvania,Java,,,,,,SQL,C#,,,,,
United States of America,Virginia,,JavaScript,CSS,PHP,,,SQL,C#,,,,,VB
South America,,,,,,Python,,SQL,,,C,,,
Other Asia,,,JavaScript,CSS,,,,SQL,C#,C++,C,Perl,,XSLT
Other Asia,,,,,,,,,,,,,,
Other Europe,,,,,,,,SQL,C#,C++,,,,VB
United States of America,California,,,,,Python,,,,C++,C,,,
Other Europe,,,,,,,,,,,,,,
United States of America,Texas,,,CSS,,,,SQL,C#,,,,,ASP
Other Europe,,,,,,,,SQL,C#,,,,,
United Kingdom,,Java,JavaScript,CSS,,,,SQL,C#,C++,C,,,
Canada,,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,Arizona,,JavaScript,CSS,,,,SQL,C#,,,,,VB.Net
United States of America,Iowa,,,,,,,,,,,Perl,,
South America,,Java,,,,,,,C#,,,,,Visual Basic
United Kingdom,,,,,,Python,,,,C++,,,,
United States of America,Missouri,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,Arizona,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,Minnesota,Java,JavaScript,CSS,,,Ruby,SQL,,C++,C,Perl,,
United Kingdom,,,,,,,,SQL,,C++,C,,,
United States of America,Maryland,,,,,,,,C#,,,,,
Canada,,,JavaScript,CSS,,,Ruby,SQL,C#,C++,C,,,
India,,,,,,,,,,,,,,
United Kingdom,,,JavaScript,CSS,,,,SQL,C#,,,,,
Other Europe,,Java,JavaScript,CSS,PHP,,,SQL,,,,,,Delphi
United States of America,New York,,,,,,,,C#,C++,C,Perl,,
United States of America,New York,Java,,,,,,SQL,C#,C++,C,,,
United Kingdom,,Java,,,,Python,,SQL,C#,,C,,,
Canada,,Java,JavaScript,CSS,,,,SQL,C#,,,,,
United Kingdom,,,JavaScript,CSS,,,,SQL,C#,,,,,
Other Europe,,,JavaScript,,,,,SQL,C#,,,,,
United States of America,Virginia,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,New York,,JavaScript,CSS,,,,SQL,C#,,,,,"vb. technologies: asp.net, wpf, wcf"
United Kingdom,,,JavaScript,CSS,,,,SQL,,,,,,VB.NET
Canada,,Java,,,,,,SQL,C#,,,,,
Other Europe,,,,,,,,SQL,,C++,C,,,
United States of America,Virginia,,JavaScript,CSS,PHP,,Ruby,SQL,,,,,,
Other Europe,,,JavaScript,CSS,,,Ruby,SQL,,,,,,
France,,,JavaScript,CSS,PHP,,,SQL,C#,,,,,
Other Europe,,,JavaScript,CSS,PHP,,,,C#,,,,,
United States of America,Idaho,Java,JavaScript,CSS,PHP,Python,,SQL,C#,C++,C,Perl,,Assembler (x86 and win32)
United Kingdom,,,JavaScript,CSS,PHP,,,SQL,C#,,,,,
United Kingdom,,,,CSS,PHP,,,,,,,,,"JavaScript (incl. jQuery), HTML"
United States of America,North Carolina,Java,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,Maryland,Java,,CSS,,,,SQL,,,,,,
Germany,,Java,JavaScript,CSS,PHP,Python,,SQL,,,,,,ActionScript
Mexico,,,,CSS,PHP,,,,C#,C++,C,,,eiffel
United Kingdom,,,JavaScript,CSS,,,,SQL,C#,,,,,
Other Europe,,,,,,,,,,C++,,,,
United States of America,Pennsylvania,,JavaScript,CSS,PHP,,Ruby,SQL,C#,,,,,
Other Europe,,,,,,,Ruby,,,,,,,"bash, awk, sed, linc 4gl"
United States of America,North Carolina,Java,JavaScript,,,,,SQL,C#,,C,,,VB6
India,,,JavaScript,,,,,,C#,,,,,
Middle East,,,,CSS,,,,,C#,,,,,
Other Europe,,,JavaScript,CSS,PHP,,,SQL,C#,C++,C,Perl,,
United States of America,Oregon,Java,,,,Python,,,C#,C++,C,,,
United States of America,North Carolina,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,Ohio,,JavaScript,CSS,PHP,,Ruby,SQL,,,,,,
Other Europe,,,JavaScript,CSS,PHP,,,SQL,C#,C++,C,,,
Australasia,,,,,,,,,,,,,,
United Kingdom,,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,Connecticut,,JavaScript,CSS,,,,,C#,,,,,
Australia,,Java,JavaScript,CSS,,,,SQL,C#,,,Perl,,
South America,,Java,,,,,,,,,C,,,
Central America,,Java,JavaScript,CSS,,,,SQL,,,,,,
Other Europe,,Java,JavaScript,,,Python,,,C#,,,,,
Other Europe,,,JavaScript,CSS,PHP,Python,,,,,,,,
Other Asia,,,JavaScript,CSS,,,,,C#,,,,,
Italy,,,,,,,,SQL,,,,,,
Germany,,,,,,,,,,,,,,
United Kingdom,,,,,,Python,,,,C++,C,,,
Germany,,,,CSS,,,,SQL,C#,,,,,
United States of America,Maine,Java,JavaScript,CSS,PHP,,,SQL,C#,,,Perl,,
United States of America,Virginia,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,New York,,JavaScript,CSS,PHP,,,SQL,,,,,,
United Kingdom,,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,New York,,JavaScript,CSS,,,,SQL,C#,,,,,
Other Europe,,,,,,,,SQL,,,,,,"Coldfusion, Sybase Powerbuilder"
United Kingdom,,,,,,,,,,C++,C,,,ARM assembly
Other Europe,,,,,,,,,,,,,,
United Kingdom,,,JavaScript,CSS,,,,SQL,,,,,,classic asp (vbscript)
United Kingdom,,,JavaScript,CSS,PHP,,,,,,,,,"xhtml, html"
Australia,,Java,,,,Python,,SQL,C#,C++,C,Perl,,
Germany,,Java,JavaScript,CSS,,,,SQL,,,,,,
Other Europe,,,,,,,,,C#,C++,C,,,
United Kingdom,,,JavaScript,CSS,,,,SQL,C#,,,,,
United Kingdom,,,JavaScript,CSS,PHP,,Ruby,,,,,,,
Other Europe,,,,,,,,,,,C,,,VHDL
India,,Java,,,,,,,,,,,,
Other Europe,,Java,JavaScript,CSS,,Python,,SQL,,,,,,
South America,,Java,JavaScript,,,,,SQL,C#,,,,,
United States of America,Connecticut,Java,JavaScript,CSS,,Python,,SQL,,C++,C,Perl,,
Germany,,,,,,,,,,,,,,
Middle East,,,JavaScript,CSS,,,,SQL,C#,,,,,vb.net
Netherlands,,,,CSS,,,,SQL,C#,,,,,
United States of America,New York,Java,JavaScript,CSS,,,,,,,C,Perl,,Haskell
United Kingdom,,Java,JavaScript,CSS,,,Ruby,,,,,,,
United Kingdom,,,JavaScript,CSS,,,,SQL,C#,,C,Perl,,
Middle East,,Java,JavaScript,CSS,PHP,,,SQL,C#,C++,C,,,MATLAB
Netherlands,,,,,,,,,,,,,,LabVIEW
Other Europe,,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,New York,,JavaScript,CSS,,,,SQL,C#,,,,,
Middle East,,Java,JavaScript,CSS,,,,SQL,C#,C++,,,,
Germany,,Java,,,,Python,Ruby,SQL,C#,C++,,,,
United Kingdom,,,,,,,,,,,,,,vb.net
Other Europe,,,,,,,Ruby,,,,,,,
Netherlands,,,,,,,,SQL,C#,,,,,Delphi
United Kingdom,,,,,,,,SQL,C#,,,,,VB6
Other Europe,,,JavaScript,CSS,PHP,,,,,,C,Perl,,
United Kingdom,,,JavaScript,,PHP,,,SQL,,C++,,,,
United Kingdom,,,,CSS,PHP,,,SQL,,,,,,ColdFusion
Germany,,,JavaScript,CSS,PHP,,,SQL,C#,,,,,
United Kingdom,,,,,PHP,,,,C#,,,,,
Middle East,,Java,,,,,,SQL,,C++,C,,,
Canada,,,,,,,,,,,,,,
Other Europe,,,,,,,,,C#,C++,,,,
United Kingdom,,Java,JavaScript,CSS,,,,SQL,C#,,,,,
United Kingdom,,Java,,,,Python,Ruby,,,C++,C,Perl,,
Germany,,Java,JavaScript,CSS,PHP,Python,,SQL,C#,C++,C,,,
United Kingdom,,,,,,Python,,,,,C,,,Common Lisp
Middle East,,,,,,Python,,,,C++,C,Perl,,
United Kingdom,,,,CSS,,,Ruby,SQL,C#,,,,,VBA
United States of America,Ohio,,JavaScript,CSS,,,,SQL,C#,,,,,
Other Europe,,Java,,,,,,,,,,,,
United Kingdom,,,,CSS,PHP,,,SQL,C#,C++,,,,many
United Kingdom,,Java,,CSS,PHP,,,SQL,C#,,,,,
United Kingdom,,,JavaScript,CSS,,,,SQL,C#,C++,,,,
Other Asia,,,JavaScript,CSS,,,,,C#,,,,,
Other Europe,,,JavaScript,CSS,,,,SQL,C#,,,,,
South America,,Java,JavaScript,CSS,,,,SQL,,,,,,
Other Europe,,Java,,,,,,,C#,C++,C,,,
Netherlands,,Java,,,,,,,C#,C++,C,,,
Other Europe,,Java,,,,,,,C#,C++,,,,
Netherlands,,Java,JavaScript,CSS,,,,SQL,C#,,,,,XAML
France,,Java,JavaScript,CSS,PHP,,,SQL,,,,,,
India,,,,,,,,,,,C,Perl,,
Germany,,Java,JavaScript,CSS,,,,SQL,,,,,,"Groovy, Grails"
United Kingdom,,Java,JavaScript,CSS,,,,,,,,,,
Other Europe,,Java,JavaScript,CSS,PHP,,Ruby,SQL,,C++,C,,,
Other Europe,,,,,,,,,,,,,,Delphi
United Kingdom,,,JavaScript,,PHP,Python,Ruby,,,,,,,
Middle East,,Java,,,,Python,,SQL,,C++,,,,Prolog
Other Europe,,,JavaScript,CSS,PHP,,,SQL,,,,,,
United Kingdom,,,,,,,,SQL,C#,,,,,
United Kingdom,,,,,,,,,,C++,C,,,VB
Germany,,Java,,,,,,SQL,,,,,,
Africa,,,JavaScript,CSS,PHP,Python,,SQL,C#,,C,,,
United Kingdom,,,,,,,,SQL,C#,,,,,LabVIEW
Other Europe,,,JavaScript,,PHP,,,SQL,,,,,,ABAP
India,,,,,,,,SQL,,,,,,Delphi
Other Asia,,,,,PHP,,,,,,,,,
Middle East,,Java,JavaScript,CSS,,,,SQL,C#,,,,,
Middle East,,,,,,Python,,,,C++,C,,,
United Kingdom,,,JavaScript,,,,,SQL,C#,C++,C,Perl,,
Other Europe,,Java,JavaScript,CSS,PHP,,,SQL,,,,,,
Other Asia,,,JavaScript,CSS,,,,SQL,C#,,,,,VB
United Kingdom,,,,,,,,,,,,,,
Other Europe,,Java,,,,Python,,,,C++,C,,,
United Kingdom,,Java,JavaScript,,,,,SQL,,C++,C,,,
Italy,,Java,JavaScript,CSS,PHP,Python,,SQL,,C++,C,Perl,,
Africa,,,JavaScript,CSS,PHP,,,SQL,C#,,,,,Delphi
Netherlands,,,,,,,,SQL,C#,,,,,
United Kingdom,,Java,JavaScript,,,,,,C#,C++,,,,D
United Kingdom,,,JavaScript,CSS,,,,SQL,,,,,,VB.NET
Other Asia,,,,,,,,,,,,,,
Other Europe,,Java,JavaScript,CSS,PHP,,,SQL,C#,,,,,
Other Europe,,,JavaScript,CSS,PHP,,,SQL,,,,,,
Other Europe,,Java,JavaScript,CSS,,,,SQL,C#,,,,,
Other Europe,,,,,,,Ruby,,,,,,,
Australia,,Java,JavaScript,CSS,PHP,,Ruby,SQL,C#,,C,Perl,,ObjectiveC
Middle East,,,,,,Python,,,C#,C++,C,,,F#
United Kingdom,,,JavaScript,CSS,PHP,,,SQL,C#,,,,,
Other Europe,,Java,,,,,,,C#,,C,,,
United Kingdom,,Java,,,,Python,,,,C++,C,,,R
France,,,JavaScript,,,,Ruby,,,,,,,
Australia,,,JavaScript,CSS,,,,SQL,C#,,,,,"vb.net, actionscript"
Russia,,Java,,,,,,,,,,,,
United States of America,Montana,Java,JavaScript,CSS,,Python,,,C#,,,,,AutoHotkey
France,,,,,,,,SQL,C#,,,,,
Australia,,Java,JavaScript,CSS,PHP,,Ruby,SQL,,C++,C,Perl,,
United States of America,Missouri,,JavaScript,CSS,,,,SQL,C#,,,,,
Other Europe,,,,,,,,,,,,,,
Germany,,,JavaScript,CSS,PHP,,,SQL,,,,,,
France,,,,,,,,,,,,,,
United Kingdom,,Java,JavaScript,CSS,,,,SQL,C#,,,,,
United Kingdom,,,,,,,,,,,,,,
Other Europe,,Java,,,,,,SQL,,,,,,
India,,,,,,,,,,,,,None,
Netherlands,,Java,JavaScript,CSS,PHP,Python,,SQL,C#,C++,C,Perl,,
Germany,,,,,,,,,C#,C++,C,,,
Other Europe,,Java,JavaScript,,PHP,Python,,,C#,C++,C,,,
Africa,,Java,JavaScript,CSS,,,,SQL,C#,,,,,
United Kingdom,,,JavaScript,CSS,PHP,,Ruby,SQL,C#,C++,C,,,
United States of America,Illinois,,,,,,,,,,,,,
United Kingdom,,,,,,,,SQL,C#,,,,,
Italy,,,JavaScript,CSS,PHP,,,SQL,C#,,,,,
Germany,,,,,,Python,,,C#,,,,,VB
Italy,,,,,,,,,C#,,,,,VB.NET
United Kingdom,,,,,,,,,,,,,,
Other Europe,,Java,JavaScript,CSS,,,,SQL,C#,,,,,
Netherlands,,,JavaScript,CSS,,,,SQL,C#,C++,C,,,"Matlab, AWK, ..."
Netherlands,,,JavaScript,,,,,SQL,C#,,,,,
Other Europe,,,JavaScript,CSS,,,,SQL,C#,C++,,,,
France,,Java,,,,Python,,,C#,,,,,
United Kingdom,,,JavaScript,CSS,,,,SQL,C#,,,,,
United Kingdom,,,,,PHP,,,SQL,,C++,,,,
United Kingdom,,Java,JavaScript,CSS,PHP,Python,,SQL,,C++,C,Perl,,
United States of America,New York,,,CSS,PHP,,Ruby,,,,,,,
United States of America,Colorado,Java,JavaScript,CSS,PHP,,,SQL,C#,,,,,VB.NET
Other Europe,,Java,JavaScript,,,Python,,,,,,,,clojure
Italy,,Java,JavaScript,CSS,,,,SQL,,,,,,
France,,,,,,,,SQL,C#,,,,,
Other Europe,,,,,,,,SQL,C#,,,,,
United States of America,Oregon,,,,,,,,,,C,Perl,,
United States of America,California,,,,,,,,C#,,,,,
Canada,,,,,,,,,,,,,,
India,,,JavaScript,,,,,SQL,C#,,,,,
United States of America,California,Java,JavaScript,CSS,PHP,Python,Ruby,SQL,,,,,,flex
India,,Java,,,,,,SQL,,,,,,
India,,,JavaScript,CSS,,Python,,SQL,C#,,,,,
Russia,,,,,,,Ruby,SQL,,C++,C,Perl,,"make, OCaml"
Other Europe,,,,,,Python,,,,C++,,,,Delphi
Other Europe,,Java,JavaScript,CSS,,,,SQL,C#,,,,,anything
Other Europe,,,,,,,,SQL,C#,,,,,Delphi
Other Europe,,,JavaScript,CSS,PHP,,,SQL,,,,,,
India,,,,,,,,SQL,C#,C++,C,,,
United States of America,California,,,CSS,PHP,,Ruby,,C#,C++,C,,,
Australasia,,Java,JavaScript,,PHP,Python,,SQL,C#,C++,C,,,
Other Europe,,Java,,,,,,SQL,,,,,,
India,,,,,,,,,,,,,,Network
Germany,,,,,,,,,,,C,,,Objective-C
India,,Java,,,,,,,,,,,,
Other Europe,,,JavaScript,CSS,PHP,Python,,SQL,C#,C++,C,,,
United States of America,Utah,Java,,CSS,,,,,C#,,,,,
Other Europe,,Java,JavaScript,,,,Ruby,SQL,,,,,,
Germany,,,,CSS,PHP,,,SQL,,,,,,
Other Europe,,,JavaScript,CSS,PHP,,,SQL,C#,,,,,
Africa,,,JavaScript,CSS,,,,SQL,C#,,,,,
Other Europe,,,JavaScript,CSS,,,,SQL,C#,C++,,,,F#
United States of America,Texas,Java,JavaScript,,,,,SQL,C#,,C,,,
United States of America,Massachusetts,,JavaScript,,,,,,C#,C++,C,,,assembly language
India,,,,,,,,,,,,,,
Australia,,Java,JavaScript,CSS,PHP,,,SQL,C#,C++,,,,
Australia,,,JavaScript,CSS,,,,SQL,C#,,,,,
Australia,,,JavaScript,CSS,,,,SQL,C#,,,,,
Middle East,,,JavaScript,CSS,PHP,Python,,SQL,,C++,C,Perl,,
Australasia,,,,,,,,SQL,C#,,,,,
United States of America,Pennsylvania,Java,,,PHP,Python,,SQL,C#,,,,,Scala
United States of America,North Carolina,,,,,,,,C#,,,,,
India,,,JavaScript,CSS,PHP,,,,,,,,,
Africa,,,,,,,,SQL,C#,,,,,
United States of America,California,,,,,,,SQL,C#,,,,,vb6
Middle East,,,JavaScript,,,,,,C#,,,,,
Other Europe,,Java,,,,Python,Ruby,SQL,,,,,,
United States of America,New Jersey,Java,,,,Python,,,,C++,,,,
United States of America,New Jersey,,,,PHP,,,SQL,,,,,,VBA
United States of America,California,Java,JavaScript,,,Python,,,,,,,,
Other Europe,,Java,,,,Python,,SQL,,,,,,
Russia,,,,,,,,,C#,C++,,,,
Australia,,Java,,,,Python,,SQL,C#,C++,C,,,"Assembly, VB"
United States of America,Alaska,Java,JavaScript,CSS,PHP,Python,,,C#,,C,,,
United States of America,Washington,,,,,,,,C#,C++,,,,
United States of America,Kentucky,,,,,,,,,C++,C,Perl,,
Australia,,Java,,,,Python,,,C#,C++,C,,,
United States of America,Georgia,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,California,,,,,,,,,,,,None,
United States of America,Minnesota,Java,,,,,Ruby,SQL,,,,,,groovy
United States of America,Massachusetts,Java,,,,,,,C#,,,,,
Canada,,Java,JavaScript,CSS,PHP,,,,C#,,,,,
India,,Java,,,,,,,,,C,,,
United States of America,New York,Java,,CSS,PHP,,,,,,,,,
Other Asia,,,,,,,,,,C++,C,,,
United States of America,Minnesota,,,,,,,SQL,,,,,,
Australasia,,,JavaScript,,,,,SQL,C#,C++,,,,
Australia,,Java,JavaScript,CSS,,,,SQL,C#,C++,C,,,
United States of America,California,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,Minnesota,,JavaScript,CSS,,Python,Ruby,SQL,,,,,,
United States of America,Virginia,Java,JavaScript,CSS,PHP,,Ruby,SQL,C#,C++,C,,,
Other Europe,,Java,,,,,,,,C++,C,,,
United States of America,Washington,,JavaScript,,PHP,,,,,,,,,
Central America,,Java,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,North Carolina,,JavaScript,CSS,PHP,,,SQL,,,,,,
United States of America,Tennessee,,,,,Python,,,,,,,,
